FECHA,HORA,UBICACION,COORDENADAS,LATITUD,LONGITUD,FECHA_dt,HORA_td,DT,DT_15,HORA_15,HORA_H,WEEKDAY,WEEKDAY_NAME,MIN_DESDE_MEDIANOCHE
2023-11-14,16:30:00,PUEBLO NUEVO 5 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-14,0 days 16:30:00,2023-11-14 16:30:00,2023-11-14 16:30:00,16:30,16,1,Mar,990
2023-11-14,17:00:00,PUEBLO NUEVO 3 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-14,0 days 17:00:00,2023-11-14 17:00:00,2023-11-14 17:00:00,17:00,17,1,Mar,1020
2023-11-14,17:00:00,PUEBLO NUEVO 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-14,0 days 17:00:00,2023-11-14 17:00:00,2023-11-14 17:00:00,17:00,17,1,Mar,1020
2023-11-14,18:15:00,HACIENDA LAS MARGARITAS 1 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2023-11-14,0 days 18:15:00,2023-11-14 18:15:00,2023-11-14 18:15:00,18:15,18,1,Mar,1095
2023-11-14,18:30:00,ANTIGUA SANTA ROSA APODACA NL,"{'lat': 25.7917249, 'lon': -100.2296652}",25.7917249,-100.2296652,2023-11-14,0 days 18:30:00,2023-11-14 18:30:00,2023-11-14 18:30:00,18:30,18,1,Mar,1110
2023-11-15,07:30:00,EBANOS 4 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2023-11-15,0 days 07:30:00,2023-11-15 07:30:00,2023-11-15 07:30:00,07:30,7,2,Mié,450
2023-11-15,07:30:00,LOS ROBLES APODACA NL,"{'lat': 25.7778939, 'lon': -100.2603625}",25.7778939,-100.2603625,2023-11-15,0 days 07:30:00,2023-11-15 07:30:00,2023-11-15 07:30:00,07:30,7,2,Mié,450
2023-11-15,07:45:00,COSMOPOLIS 8 APODACA NL,"{'lat': 25.8268844, 'lon': -100.2458174}",25.8268844,-100.2458174,2023-11-15,0 days 07:45:00,2023-11-15 07:45:00,2023-11-15 07:45:00,07:45,7,2,Mié,465
2023-11-15,20:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2023-11-15,0 days 20:45:00,2023-11-15 20:45:00,2023-11-15 20:45:00,20:45,20,2,Mié,1245
2023-11-15,20:45:00,COSMOPOLIS 8 APODACA NL,"{'lat': 25.8268844, 'lon': -100.2458174}",25.8268844,-100.2458174,2023-11-15,0 days 20:45:00,2023-11-15 20:45:00,2023-11-15 20:45:00,20:45,20,2,Mié,1245
2023-11-15,21:45:00,SAN ANDRES APODACA NL,"{'lat': 25.7409071, 'lon': -100.1736174}",25.7409071,-100.1736174,2023-11-15,0 days 21:45:00,2023-11-15 21:45:00,2023-11-15 21:45:00,21:45,21,2,Mié,1305
2023-11-15,22:15:00,REFORMA 2 APODACA NL,"{'lat': 25.7367852, 'lon': -100.1715893}",25.7367852,-100.1715893,2023-11-15,0 days 22:15:00,2023-11-15 22:15:00,2023-11-15 22:15:00,22:15,22,2,Mié,1335
2023-11-15,22:15:00,JARDINES DE MONTERREY 1 APODACA NL,"{'lat': 25.8102497, 'lon': -100.2600734}",25.8102497,-100.2600734,2023-11-15,0 days 22:15:00,2023-11-15 22:15:00,2023-11-15 22:15:00,22:15,22,2,Mié,1335
2023-11-15,22:45:00,RESIDENCIAL SAN FRANCISCO 1 APODACA NL,"{'lat': 25.7764104, 'lon': -100.2038888}",25.7764104,-100.2038888,2023-11-15,0 days 22:45:00,2023-11-15 22:45:00,2023-11-15 22:45:00,22:45,22,2,Mié,1365
2023-11-15,23:15:00,ACANTO 1 APODACA NL,"{'lat': 25.713667, 'lon': -100.1623034}",25.713667,-100.1623034,2023-11-15,0 days 23:15:00,2023-11-15 23:15:00,2023-11-15 23:15:00,23:15,23,2,Mié,1395
2023-11-15,23:30:00,HACIENDA LAS MARGARITAS 4 APODACA NL,"{'lat': 25.7125032, 'lon': -100.1546185}",25.7125032,-100.1546185,2023-11-15,0 days 23:30:00,2023-11-15 23:30:00,2023-11-15 23:30:00,23:30,23,2,Mié,1410
2023-11-16,00:15:00,EBANOS 3 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2023-11-16,0 days 00:15:00,2023-11-16 00:15:00,2023-11-16 00:15:00,00:15,0,3,Jue,15
2023-11-16,04:30:00,PASEO DE LAS FLORES 3 APODACA NL,"{'lat': 25.7588036, 'lon': -100.137601}",25.7588036,-100.137601,2023-11-16,0 days 04:30:00,2023-11-16 04:30:00,2023-11-16 04:30:00,04:30,4,3,Jue,270
2023-11-16,06:30:00,SAN MIGUEL APODACA NL,"{'lat': 25.7128223, 'lon': -100.169666}",25.7128223,-100.169666,2023-11-16,0 days 06:30:00,2023-11-16 06:30:00,2023-11-16 06:30:00,06:30,6,3,Jue,390
2023-11-16,17:45:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2023-11-16,0 days 17:45:00,2023-11-16 17:45:00,2023-11-16 17:45:00,17:45,17,3,Jue,1065
2023-11-16,23:30:00,SAN ISIDRO 1 APODACA NL,"{'lat': 25.7580947, 'lon': -100.1532231}",25.7580947,-100.1532231,2023-11-16,0 days 23:30:00,2023-11-16 23:30:00,2023-11-16 23:30:00,23:30,23,3,Jue,1410
2023-11-17,07:30:00,PRADERAS 2 APODACA NL,"{'lat': 25.7716638, 'lon': -100.2605295}",25.7716638,-100.2605295,2023-11-17,0 days 07:30:00,2023-11-17 07:30:00,2023-11-17 07:30:00,07:30,7,4,Vie,450
2023-11-17,07:45:00,PUEBLO NUEVO 4 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-17,0 days 07:45:00,2023-11-17 07:45:00,2023-11-17 07:45:00,07:45,7,4,Vie,465
2023-11-17,08:45:00,LOS TREBOLES APODACA NL,"{'lat': 25.7645306, 'lon': -100.1420234}",25.7645306,-100.1420234,2023-11-17,0 days 08:45:00,2023-11-17 08:45:00,2023-11-17 08:45:00,08:45,8,4,Vie,525
2023-11-17,08:45:00,RIVIERAS DE APODACA APODACA NL,"{'lat': 25.6979629, 'lon': -100.1180257}",25.6979629,-100.1180257,2023-11-17,0 days 08:45:00,2023-11-17 08:45:00,2023-11-17 08:45:00,08:45,8,4,Vie,525
2023-11-17,09:00:00,JARDINES DEL VIRREY APODACA NL,"{'lat': 25.7480964, 'lon': -100.1734286}",25.7480964,-100.1734286,2023-11-17,0 days 09:00:00,2023-11-17 09:00:00,2023-11-17 09:00:00,09:00,9,4,Vie,540
2023-11-17,09:15:00,EBANOS 12 APODACA NL,"{'lat': 25.7804521, 'lon': -100.2408345}",25.7804521,-100.2408345,2023-11-17,0 days 09:15:00,2023-11-17 09:15:00,2023-11-17 09:15:00,09:15,9,4,Vie,555
2023-11-17,09:15:00,SANTA ALICIA APODACA NL,"{'lat': 25.7871684, 'lon': -100.2020925}",25.7871684,-100.2020925,2023-11-17,0 days 09:15:00,2023-11-17 09:15:00,2023-11-17 09:15:00,09:15,9,4,Vie,555
2023-11-17,09:45:00,PUEBLO NUEVO 1 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-17,0 days 09:45:00,2023-11-17 09:45:00,2023-11-17 09:45:00,09:45,9,4,Vie,585
2023-11-17,11:15:00,PARQUE INDUSTRIAL STIVA AEROPUERTO,"{'lat': 25.779898, 'lon': -100.1461561}",25.779898,-100.1461561,2023-11-17,0 days 11:15:00,2023-11-17 11:15:00,2023-11-17 11:15:00,11:15,11,4,Vie,675
2023-11-17,11:30:00,FRESNOS 8 APODACA NL,"{'lat': 25.7698276, 'lon': -100.2471441}",25.7698276,-100.2471441,2023-11-17,0 days 11:30:00,2023-11-17 11:30:00,2023-11-17 11:30:00,11:30,11,4,Vie,690
2023-11-17,11:45:00,MUJERES ILUSTRES FOM 4 APODACA NL,"{'lat': 25.7671516, 'lon': -100.2629063}",25.7671516,-100.2629063,2023-11-17,0 days 11:45:00,2023-11-17 11:45:00,2023-11-17 11:45:00,11:45,11,4,Vie,705
2023-11-17,14:30:00,PARQUE INDUSTRIAL STIVA AEROPUERTO,"{'lat': 25.779898, 'lon': -100.1461561}",25.779898,-100.1461561,2023-11-17,0 days 14:30:00,2023-11-17 14:30:00,2023-11-17 14:30:00,14:30,14,4,Vie,870
2023-11-17,15:00:00,NUEVO AMANECER 1 APODACA N,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-17,0 days 15:00:00,2023-11-17 15:00:00,2023-11-17 15:00:00,15:00,15,4,Vie,900
2023-11-17,16:00:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2023-11-17,0 days 16:00:00,2023-11-17 16:00:00,2023-11-17 16:00:00,16:00,16,4,Vie,960
2023-11-17,16:15:00,PUEBLO NUEVO 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2023-11-17,0 days 16:15:00,2023-11-17 16:15:00,2023-11-17 16:15:00,16:15,16,4,Vie,975
2023-11-17,17:15:00,HACIENDA LOS PINOS 3 APODACA NL,"{'lat': 25.7744581, 'lon': -100.2496512}",25.7744581,-100.2496512,2023-11-17,0 days 17:15:00,2023-11-17 17:15:00,2023-11-17 17:15:00,17:15,17,4,Vie,1035
2023-11-17,17:15:00,VALTERRA RESIDENCIAL APODACA NL,"{'lat': 25.7244447, 'lon': -100.1618612}",25.7244447,-100.1618612,2023-11-17,0 days 17:15:00,2023-11-17 17:15:00,2023-11-17 17:15:00,17:15,17,4,Vie,1035
2023-11-17,18:30:00,PUEBLO NUEVO 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2023-11-17,0 days 18:30:00,2023-11-17 18:30:00,2023-11-17 18:30:00,18:30,18,4,Vie,1110
2023-11-17,18:30:00,MISION DE SAN JAVIER APODACA NL,"{'lat': 25.7442943, 'lon': -100.1534075}",25.7442943,-100.1534075,2023-11-17,0 days 18:30:00,2023-11-17 18:30:00,2023-11-17 18:30:00,18:30,18,4,Vie,1110
2023-11-17,18:45:00,VALLE DE HUINALA 6 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2023-11-17,0 days 18:45:00,2023-11-17 18:45:00,2023-11-17 18:45:00,18:45,18,4,Vie,1125
2023-11-17,18:45:00,JOYAS DEL PEDREGAL APODACA NL,"{'lat': 25.7332105, 'lon': -100.164944}",25.7332105,-100.164944,2023-11-17,0 days 18:45:00,2023-11-17 18:45:00,2023-11-17 18:45:00,18:45,18,4,Vie,1125
2023-11-17,19:00:00,VALLE DE HUINALA 5 APODACA NL,"{'lat': 25.7432803, 'lon': -100.1933305}",25.7432803,-100.1933305,2023-11-17,0 days 19:00:00,2023-11-17 19:00:00,2023-11-17 19:00:00,19:00,19,4,Vie,1140
2023-11-17,20:30:00,SAN JOSE 125   COLONIA   RESERVA SAN FRANCISCO APODACA NL,"{'lat': 25.7814862, 'lon': -100.2022467}",25.7814862,-100.2022467,2023-11-17,0 days 20:30:00,2023-11-17 20:30:00,2023-11-17 20:30:00,20:30,20,4,Vie,1230
2023-11-18,01:00:00,SAN JOSE 125 Y  SAN FRANCISCO   COLONIA RESERVA SAN FRANCISCO APODACA NL,"{'lat': 25.7814862, 'lon': -100.2022467}",25.7814862,-100.2022467,2023-11-18,0 days 01:00:00,2023-11-18 01:00:00,2023-11-18 01:00:00,01:00,1,5,Sáb,60
2023-11-18,16:15:00,NORIA SUR FOM 38,"{'lat': 25.7315439, 'lon': -100.1944267}",25.7315439,-100.1944267,2023-11-18,0 days 16:15:00,2023-11-18 16:15:00,2023-11-18 16:15:00,16:15,16,5,Sáb,975
2023-11-18,20:00:00,CASAS REALES APODACA NL,"{'lat': 25.7830215, 'lon': -100.1945206}",25.7830215,-100.1945206,2023-11-18,0 days 20:00:00,2023-11-18 20:00:00,2023-11-18 20:00:00,20:00,20,5,Sáb,1200
2023-11-18,20:30:00,VALLE DE LOS ALAMOS APODACA NL,"{'lat': 25.7337559, 'lon': -100.1924648}",25.7337559,-100.1924648,2023-11-18,0 days 20:30:00,2023-11-18 20:30:00,2023-11-18 20:30:00,20:30,20,5,Sáb,1230
2023-11-18,20:30:00,PUEBLO NUEVO 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2023-11-18,0 days 20:30:00,2023-11-18 20:30:00,2023-11-18 20:30:00,20:30,20,5,Sáb,1230
2023-11-18,21:45:00,PASEO DE LAS FUENTES APODACA NL,"{'lat': 25.7046379, 'lon': -100.146939}",25.7046379,-100.146939,2023-11-18,0 days 21:45:00,2023-11-18 21:45:00,2023-11-18 21:45:00,21:45,21,5,Sáb,1305
2023-11-18,22:45:00,FUENTES DE SAN MIGUEL APODACA NL,"{'lat': 25.7051382, 'lon': -100.1478098}",25.7051382,-100.1478098,2023-11-18,0 days 22:45:00,2023-11-18 22:45:00,2023-11-18 22:45:00,22:45,22,5,Sáb,1365
2023-11-18,23:45:00,MUJERES ILUSTRES FOM 4 APODACA NL,"{'lat': 25.7671516, 'lon': -100.2629063}",25.7671516,-100.2629063,2023-11-18,0 days 23:45:00,2023-11-18 23:45:00,2023-11-18 23:45:00,23:45,23,5,Sáb,1425
2023-11-19,00:00:00,SANTA ANITA,"{'lat': 25.730485, 'lon': -100.1464833}",25.730485,-100.1464833,2023-11-19,0 days 00:00:00,2023-11-19 00:00:00,2023-11-19 00:00:00,00:00,0,6,Dom,0
2023-11-19,00:30:00,HUINALA APODACA NL,"{'lat': 25.7191797, 'lon': -100.1323316}",25.7191797,-100.1323316,2023-11-19,0 days 00:30:00,2023-11-19 00:30:00,2023-11-19 00:30:00,00:30,0,6,Dom,30
2023-11-19,00:45:00,PORTAL DEL VALLE APODACA NL,"{'lat': 25.7410384, 'lon': -100.1380287}",25.7410384,-100.1380287,2023-11-19,0 days 00:45:00,2023-11-19 00:45:00,2023-11-19 00:45:00,00:45,0,6,Dom,45
2023-11-19,01:30:00,CIUDAD NATURA APODACA NL,"{'lat': 25.8400698, 'lon': -100.1426315}",25.8400698,-100.1426315,2023-11-19,0 days 01:30:00,2023-11-19 01:30:00,2023-11-19 01:30:00,01:30,1,6,Dom,90
2023-11-19,02:00:00,REAL HACIENDA DE HUINALA APODACA NL,"{'lat': 25.7385803, 'lon': -100.1589908}",25.7385803,-100.1589908,2023-11-19,0 days 02:00:00,2023-11-19 02:00:00,2023-11-19 02:00:00,02:00,2,6,Dom,120
2023-11-19,04:00:00,PRIVADAS DEL REY APODACA NL,"{'lat': 25.7989007, 'lon': -100.2545376}",25.7989007,-100.2545376,2023-11-19,0 days 04:00:00,2023-11-19 04:00:00,2023-11-19 04:00:00,04:00,4,6,Dom,240
2023-11-19,04:15:00,MIGUEL HIDALGO APODACA NL,"{'lat': 25.7134642, 'lon': -100.1721126}",25.7134642,-100.1721126,2023-11-19,0 days 04:15:00,2023-11-19 04:15:00,2023-11-19 04:15:00,04:15,4,6,Dom,255
2023-11-19,04:30:00,PUEBLO NUEVO 4 APODACA NL,"{'lat': 25.7801259, 'lon': -100.2504348}",25.7801259,-100.2504348,2023-11-19,0 days 04:30:00,2023-11-19 04:30:00,2023-11-19 04:30:00,04:30,4,6,Dom,270
2023-11-19,05:15:00,VILLAS DE SANTA ROSA APODACA NL,"{'lat': 25.8052059, 'lon': -100.2194027}",25.8052059,-100.2194027,2023-11-19,0 days 05:15:00,2023-11-19 05:15:00,2023-11-19 05:15:00,05:15,5,6,Dom,315
2023-11-19,06:45:00,EBANOS 1 APODACA NL,"{'lat': 25.7892623, 'lon': -100.2373299}",25.7892623,-100.2373299,2023-11-19,0 days 06:45:00,2023-11-19 06:45:00,2023-11-19 06:45:00,06:45,6,6,Dom,405
2023-11-19,06:45:00,MUNICIPIO DE APODACA APODACA NL,"{'lat': 25.7614189, 'lon': -100.1765323}",25.7614189,-100.1765323,2023-11-19,0 days 06:45:00,2023-11-19 06:45:00,2023-11-19 06:45:00,06:45,6,6,Dom,405
2023-11-19,21:15:00,MONTEALBAN 3 APODACA NL,"{'lat': 25.7434161, 'lon': -100.1990043}",25.7434161,-100.1990043,2023-11-19,0 days 21:15:00,2023-11-19 21:15:00,2023-11-19 21:15:00,21:15,21,6,Dom,1275
2023-11-20,07:30:00,REAL DE APODACA APODACA NL,"{'lat': 25.7288559, 'lon': -100.1599485}",25.7288559,-100.1599485,2023-11-20,0 days 07:30:00,2023-11-20 07:30:00,2023-11-20 07:30:00,07:30,7,0,Lun,450
2023-11-20,07:30:00,ENRAMADA 3 APODACA NL,"{'lat': 25.7640129, 'lon': -100.2591032}",25.7640129,-100.2591032,2023-11-20,0 days 07:30:00,2023-11-20 07:30:00,2023-11-20 07:30:00,07:30,7,0,Lun,450
2023-11-20,11:00:00,SEBASTIAN ELIZONDO 1 APODACA NL,"{'lat': 25.7111067, 'lon': -100.1772696}",25.7111067,-100.1772696,2023-11-20,0 days 11:00:00,2023-11-20 11:00:00,2023-11-20 11:00:00,11:00,11,0,Lun,660
2023-11-20,11:30:00,MONTEALBAN 1 APODACA NL,"{'lat': 25.7434161, 'lon': -100.1990043}",25.7434161,-100.1990043,2023-11-20,0 days 11:30:00,2023-11-20 11:30:00,2023-11-20 11:30:00,11:30,11,0,Lun,690
2023-11-20,13:30:00,MISION SAN PABLO 1 APODACA NL,"{'lat': 25.7435997, 'lon': -100.1420743}",25.7435997,-100.1420743,2023-11-20,0 days 13:30:00,2023-11-20 13:30:00,2023-11-20 13:30:00,13:30,13,0,Lun,810
2023-11-20,14:00:00,LOS PINOS 2 APODACA NL,"{'lat': 25.7837458, 'lon': -100.2457483}",25.7837458,-100.2457483,2023-11-20,0 days 14:00:00,2023-11-20 14:00:00,2023-11-20 14:00:00,14:00,14,0,Lun,840
2023-11-20,15:00:00,LOS PINOS 3 APODACA NL,"{'lat': 25.7151918, 'lon': -100.1811906}",25.7151918,-100.1811906,2023-11-20,0 days 15:00:00,2023-11-20 15:00:00,2023-11-20 15:00:00,15:00,15,0,Lun,900
2023-11-20,15:00:00,VALLE LA RIOJA APODACA NL,"{'lat': 25.8180138, 'lon': -100.2106311}",25.8180138,-100.2106311,2023-11-20,0 days 15:00:00,2023-11-20 15:00:00,2023-11-20 15:00:00,15:00,15,0,Lun,900
2023-11-20,18:00:00,METROPLEX 2 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2023-11-20,0 days 18:00:00,2023-11-20 18:00:00,2023-11-20 18:00:00,18:00,18,0,Lun,1080
2023-11-20,18:00:00,CIUDAD NATURA APODACA NL,"{'lat': 25.8400698, 'lon': -100.1426315}",25.8400698,-100.1426315,2023-11-20,0 days 18:00:00,2023-11-20 18:00:00,2023-11-20 18:00:00,18:00,18,0,Lun,1080
2023-11-20,18:30:00,RENACERES 2 APODACA NL,"{'lat': 25.8218434, 'lon': -100.2389861}",25.8218434,-100.2389861,2023-11-20,0 days 18:30:00,2023-11-20 18:30:00,2023-11-20 18:30:00,18:30,18,0,Lun,1110
2023-11-20,19:00:00,METROPLEX 1 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2023-11-20,0 days 19:00:00,2023-11-20 19:00:00,2023-11-20 19:00:00,19:00,19,0,Lun,1140
2023-11-21,10:45:00,LOMAS DEL PEDREGAL APODACA NL,"{'lat': 25.7280755, 'lon': -100.168235}",25.7280755,-100.168235,2023-11-21,0 days 10:45:00,2023-11-21 10:45:00,2023-11-21 10:45:00,10:45,10,1,Mar,645
2023-11-21,19:45:00,MADRE SELVA 645   COLONIA  HACIENDA LAS MARGARITAS,"{'lat': 25.714855, 'lon': -100.15358}",25.714855,-100.15358,2023-11-21,0 days 19:45:00,2023-11-21 19:45:00,2023-11-21 19:45:00,19:45,19,1,Mar,1185
2023-11-21,20:15:00,AGUA FRIA APODACA NL,"{'lat': 25.8125875, 'lon': -100.1511507}",25.8125875,-100.1511507,2023-11-21,0 days 20:15:00,2023-11-21 20:15:00,2023-11-21 20:15:00,20:15,20,1,Mar,1215
2023-11-21,20:30:00,HACIENDA LAS PALMAS 1 APODACA NL,"{'lat': 25.7734979, 'lon': -100.2655589}",25.7734979,-100.2655589,2023-11-21,0 days 20:30:00,2023-11-21 20:30:00,2023-11-21 20:30:00,20:30,20,1,Mar,1230
2023-11-22,00:45:00,RINCON DE GALICIA 2 APODACA NL,"{'lat': 25.8192717, 'lon': -100.1532929}",25.8192717,-100.1532929,2023-11-22,0 days 00:45:00,2023-11-22 00:45:00,2023-11-22 00:45:00,00:45,0,2,Mié,45
2023-11-22,02:30:00,SANTA SOFIA APODACA NL,"{'lat': 25.7551189, 'lon': -100.1487162}",25.7551189,-100.1487162,2023-11-22,0 days 02:30:00,2023-11-22 02:30:00,2023-11-22 02:30:00,02:30,2,2,Mié,150
2023-11-22,03:00:00,MISION SAN PABLO 1 APODACA NL,"{'lat': 25.7435997, 'lon': -100.1420743}",25.7435997,-100.1420743,2023-11-22,0 days 03:00:00,2023-11-22 03:00:00,2023-11-22 03:00:00,03:00,3,2,Mié,180
2023-11-22,06:15:00,EL CAMPANARIO APODACA NL,"{'lat': 25.7239017, 'lon': -100.1688526}",25.7239017,-100.1688526,2023-11-22,0 days 06:15:00,2023-11-22 06:15:00,2023-11-22 06:15:00,06:15,6,2,Mié,375
2023-11-22,19:00:00,JORDANIA 532   COLONIA   PRADOS DE LA CIENEGUITA APODACA NL,"{'lat': 25.7832826, 'lon': -100.2549934}",25.7832826,-100.2549934,2023-11-22,0 days 19:00:00,2023-11-22 19:00:00,2023-11-22 19:00:00,19:00,19,2,Mié,1140
2023-11-22,21:30:00,PRADOS DE SANTA ROSA APODACA,"{'lat': 25.8016887, 'lon': -100.2272187}",25.8016887,-100.2272187,2023-11-22,0 days 21:30:00,2023-11-22 21:30:00,2023-11-22 21:30:00,21:30,21,2,Mié,1290
2023-11-23,05:45:00,BOSQUES DE SAN MIGUEL 1 APODACA NL,"{'lat': 25.7050574, 'lon': -100.143207}",25.7050574,-100.143207,2023-11-23,0 days 05:45:00,2023-11-23 05:45:00,2023-11-23 05:45:00,05:45,5,3,Jue,345
2023-11-23,13:15:00,PORTAL DE HUINALA 409     COLONIA  PORTAL DE HUINALA APODACA NL,"{'lat': 25.7551548, 'lon': -100.1553009}",25.7551548,-100.1553009,2023-11-23,0 days 13:15:00,2023-11-23 13:15:00,2023-11-23 13:15:00,13:15,13,3,Jue,795
2023-11-23,20:00:00,AV,"{'lat': 25.7816542, 'lon': -100.1887501}",25.7816542,-100.1887501,2023-11-23,0 days 20:00:00,2023-11-23 20:00:00,2023-11-23 20:00:00,20:00,20,3,Jue,1200
2023-11-24,07:15:00,PRADOS DE SANTA ROSA APODACA NL,"{'lat': 25.8016887, 'lon': -100.2272187}",25.8016887,-100.2272187,2023-11-24,0 days 07:15:00,2023-11-24 07:15:00,2023-11-24 07:15:00,07:15,7,4,Vie,435
2023-11-24,07:30:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2023-11-24,0 days 07:30:00,2023-11-24 07:30:00,2023-11-24 07:30:00,07:30,7,4,Vie,450
2023-11-24,09:00:00,COSMOPOLIS 8 APODACA NL,"{'lat': 25.8268844, 'lon': -100.2458174}",25.8268844,-100.2458174,2023-11-24,0 days 09:00:00,2023-11-24 09:00:00,2023-11-24 09:00:00,09:00,9,4,Vie,540
2023-11-24,09:15:00,VALLE DEL SALDUERO APODACA NL,"{'lat': 25.811752, 'lon': -100.2190852}",25.811752,-100.2190852,2023-11-24,0 days 09:15:00,2023-11-24 09:15:00,2023-11-24 09:15:00,09:15,9,4,Vie,555
2023-11-24,09:45:00,LOS ENCINOS APODACA NL,"{'lat': 25.790648, 'lon': -100.2647275}",25.790648,-100.2647275,2023-11-24,0 days 09:45:00,2023-11-24 09:45:00,2023-11-24 09:45:00,09:45,9,4,Vie,585
2023-11-24,12:00:00,JARDINES DE SAN PATRICIO APODACA NL,"{'lat': 25.7193611, 'lon': -100.1526378}",25.7193611,-100.1526378,2023-11-24,0 days 12:00:00,2023-11-24 12:00:00,2023-11-24 12:00:00,12:00,12,4,Vie,720
2023-11-24,14:00:00,METROPLEX 2 APODACA NL,"{'lat': 25.7875899, 'lon': -100.2524319}",25.7875899,-100.2524319,2023-11-24,0 days 14:00:00,2023-11-24 14:00:00,2023-11-24 14:00:00,14:00,14,4,Vie,840
2023-11-24,14:00:00,LOS TREBOLES APODACA NL,"{'lat': 25.7645306, 'lon': -100.1420234}",25.7645306,-100.1420234,2023-11-24,0 days 14:00:00,2023-11-24 14:00:00,2023-11-24 14:00:00,14:00,14,4,Vie,840
2023-11-24,14:00:00,PRADERAS 2 APODACA NL,"{'lat': 25.7716638, 'lon': -100.2605295}",25.7716638,-100.2605295,2023-11-24,0 days 14:00:00,2023-11-24 14:00:00,2023-11-24 14:00:00,14:00,14,4,Vie,840
2023-11-24,14:15:00,MUJERES ILUSTRES FOM 4 APODACA NL,"{'lat': 25.7671516, 'lon': -100.2629063}",25.7671516,-100.2629063,2023-11-24,0 days 14:15:00,2023-11-24 14:15:00,2023-11-24 14:15:00,14:15,14,4,Vie,855
2023-11-24,14:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2023-11-24,0 days 14:45:00,2023-11-24 14:45:00,2023-11-24 14:45:00,14:45,14,4,Vie,885
2023-11-24,14:45:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2023-11-24,0 days 14:45:00,2023-11-24 14:45:00,2023-11-24 14:45:00,14:45,14,4,Vie,885
2023-11-24,16:30:00,CENTRO DE APODACA APODACA NL,"{'lat': 25.7452338, 'lon': -100.1641427}",25.7452338,-100.1641427,2023-11-24,0 days 16:30:00,2023-11-24 16:30:00,2023-11-24 16:30:00,16:30,16,4,Vie,990
2023-11-24,17:00:00,NUEVO AMANECER 2 APODACA NL,"{'lat': 25.771672, 'lon': -100.2451241}",25.771672,-100.2451241,2023-11-24,0 days 17:00:00,2023-11-24 17:00:00,2023-11-24 17:00:00,17:00,17,4,Vie,1020
2023-11-24,17:00:00,VALLE DE SAN ANDRES 2 APODACA NL,"{'lat': 25.7981977, 'lon': -100.2474911}",25.7981977,-100.2474911,2023-11-24,0 days 17:00:00,2023-11-24 17:00:00,2023-11-24 17:00:00,17:00,17,4,Vie,1020
2023-11-24,17:15:00,MISION DE HUINALA 1 APODACA NL,"{'lat': 25.7535533, 'lon': -100.1603609}",25.7535533,-100.1603609,2023-11-24,0 days 17:15:00,2023-11-24 17:15:00,2023-11-24 17:15:00,17:15,17,4,Vie,1035
2023-11-24,18:45:00,LOS TREBOLES APODACA NL,"{'lat': 25.7645306, 'lon': -100.1420234}",25.7645306,-100.1420234,2023-11-24,0 days 18:45:00,2023-11-24 18:45:00,2023-11-24 18:45:00,18:45,18,4,Vie,1125
2023-11-24,19:15:00,SENEGAL 405   COLONIA  NUEVO AMANECER 2 APODACA NL,"{'lat': 25.7689866, 'lon': -100.2429666}",25.7689866,-100.2429666,2023-11-24,0 days 19:15:00,2023-11-24 19:15:00,2023-11-24 19:15:00,19:15,19,4,Vie,1155
